Date,Adj_Close,Volume,Log_Return,Volatility
2015-01-02,2058.199951171875,-1.1937268106323258,-0.06247357927585996,0.10018597138602732
2015-01-05,2020.5799560546875,-0.053624838789658694,-1.59549166757733,0.20482101280414675
2015-01-06,2002.6099853515625,0.6374813426526155,-0.7900067007154916,0.2192973248840636
2015-01-07,2025.9000244140625,-0.04697506297766023,0.9452554053874141,0.26052113573994823
2015-01-08,2062.139892578125,0.08741105103431498,1.4674117516649312,0.3597545632210002
2015-01-09,2044.81005859375,-0.5084234995920315,-0.7481886473538124,0.29866374333431067
2015-01-12,2028.260009765625,-0.4118971940945947,-0.7217139247593123,0.31355793058265374
2015-01-13,2023.030029296875,0.26859653066658123,-0.25227760825048073,0.23139135078640952
2015-01-14,2011.27001953125,0.5523412098898741,-0.527276778295755,0.22914096108920068
2015-01-15,1992.6700439453125,0.44573568445098055,-0.8202864554454915,0.2337412696842526
2015-01-16,2019.4200439453125,0.21538786854824765,1.095292432152726,0.16078260260971977
2015-01-20,2022.550048828125,0.09821170891763953,0.09743661297946209,-0.048846710164627966
2015-01-21,2032.1199951171875,-0.125820911088164,0.3659648725540245,-0.048137324200338956
2015-01-22,2063.14990234375,0.34047893429470927,1.2493308707900366,0.039429496188009644
2015-01-23,2051.820068359375,-0.2894618564239941,-0.4998989176439314,0.04648466682072872
2015-01-26,2057.090087890625,-0.4021734653128988,0.18348990283256633,0.05019267844431716
2015-01-27,2029.550048828125,-0.5443176511055389,-1.1748050708834687,0.09898903784748526
2015-01-28,2002.1600341796875,0.22701452059689906,-1.1840515936215679,0.1444527028720416
2015-01-29,2021.25,0.28934048540086577,0.7697294657249651,0.18383338248373035
2015-01-30,1994.989990234375,0.7509666675951174,-1.140839025798831,0.2019673942084831
2015-02-02,2020.8499755859375,0.16511723630911462,1.0567093163840349,0.26517856027375936
2015-02-03,2050.030029296875,0.80036948317954,1.1800698284649183,0.2246266244599293
2015-02-04,2041.510009765625,0.30479389522812006,-0.38628477098686026,0.20188191934668867
2015-02-05,2062.52001953125,-0.029712830484563593,0.8331672819906666,0.19326828132301221
2015-02-06,2055.469970703125,0.39999233668762635,-0.3235763046240577,0.09595833335634292
2015-02-09,2046.739990234375,-0.3145762612988688,-0.3940342521106649,0.07732784817913625
2015-02-10,2068.590087890625,-0.1887846688552312,0.8653537033446151,0.08705492885985582
2015-02-11,2068.530029296875,-0.26510025635802487,-0.03614429506583737,0.08279495539927371
2015-02-12,2088.47998046875,-0.06488554405620325,0.7789389915748642,0.08702078513620985
2015-02-13,2096.989990234375,-0.33767273106098294,0.3105944589972164,0.04052813757907524
2015-02-17,2100.340087890625,-0.5109223933327038,0.10146213036128893,-0.005175092400216352
2015-02-18,2099.679931640625,-0.5022755936526366,-0.060300872818950024,-0.0033305647338387444
2015-02-19,2097.449951171875,-0.6307961035285566,-0.12365143826441086,-0.0037802163835153244
2015-02-20,2110.300048828125,-0.5947242064351688,0.48342511159523716,-0.06939921040579185
2015-02-23,2109.659912109375,-0.7912062615595007,-0.05937182551715199,-0.08696688789312049
2015-02-24,2115.47998046875,-0.6802093747353251,0.1995594118494097,-0.08677069726209717
2015-02-25,2113.860107421875,-0.5625836233438428,-0.0985398445629928,-0.18262591665414016
2015-02-26,2110.739990234375,-0.46184370204100456,-0.15874419397389844,-0.2954891522235764
2015-02-27,2104.5,-0.3168346757255852,-0.28434793645740397,-0.30723079035313156
2015-03-02,2117.389892578125,-0.4610072522533318,0.48328926564424657,-0.432358535913091
2015-03-03,2107.780029296875,-0.6149035575627742,-0.41880960824816865,-0.4664117260706646
2015-03-04,2098.530029296875,-0.44885781908738487,-0.40604985725091064,-0.5476366201914387
2015-03-05,2101.0400390625,-0.7814302546660753,0.06751762051726168,-0.5685944163980098
2015-03-06,2071.260009765625,0.003306024883818708,-1.2422876764446478,-0.4759178923266729
2015-03-09,2079.429931640625,-0.5241592112226253,0.29960540290501375,-0.47719565814103826
2015-03-10,2044.1600341796875,-0.1897779529780926,-1.482009351407209,-0.3186601539459893
2015-03-11,2040.239990234375,-0.46406029397833737,-0.1961994955439513,-0.38180440007661004
2015-03-12,2065.949951171875,-0.46480264316489694,1.0265295085718553,-0.2944476042087662
2015-03-13,2053.39990234375,-0.36787902401831557,-0.5495608967293648,-0.3297953181102298
2015-03-16,2081.18994140625,-0.5800863351508955,1.104437430024438,-0.242653778743447
2015-03-17,2074.280029296875,-0.6572070055743241,-0.31525135169342244,-0.24095971222140963
2015-03-18,2099.5,0.2904592369918781,0.9894807053610176,-0.17076249730945797
2015-03-19,2089.27001953125,-0.5700280264541304,-0.4472240746660339,-0.16111469922015687
2015-03-20,2108.10009765625,1.781336882917464,0.7259470228404281,-0.14208996768043936
2015-03-23,2104.419921875,-0.6089856753149894,-0.18161501805804364,-0.1409284760639936
2015-03-24,2091.5,-0.6906859083259265,-0.5550732190509929,-0.13061933987494334
2015-03-25,2061.050048828125,-0.34427022876125185,-1.2753547099957614,-0.05308292779150115
2015-03-26,2056.14990234375,-0.35521726535741915,-0.23521328390209054,-0.052623723104179024
2015-03-27,2061.02001953125,-0.8802149745902286,0.16660738733839536,-0.048915358075014195
2015-03-30,2086.239990234375,-0.9752147592251625,0.9960235969136638,-0.0018736408515435954
2015-03-31,2067.889892578125,-0.49544807226075777,-0.7816615496943518,0.01700519405759291
2015-04-01,2059.68994140625,-0.3211319365097541,-0.37007574496986817,0.015974624240999498
2015-04-02,2066.9599609375,-0.7888223796646333,0.2646215972784131,0.021600721534675977
2015-04-06,2080.6201171875,-0.57238054148196,0.5239983900345196,-0.034851622056641794
2015-04-07,2076.330078125,-0.8206597497079279,-0.20843438864404065,-0.03889258146867573
2015-04-08,2081.89990234375,-0.6117355039919635,0.19312236947463532,-0.16388685697539274
2015-04-09,2091.179931640625,-0.7089414249418845,0.3428611246357634,-0.16282592682782085
2015-04-10,2102.06005859375,-0.7258377106528743,0.40566458896003976,-0.21421874172879535
2015-04-13,2092.429931640625,-0.9849071211398207,-0.4224445689462195,-0.22289202966087415
2015-04-14,2095.840087890625,-0.5741579972807647,0.10418258511973259,-0.3016185007057819
2015-04-15,2106.6298828125,0.1707946392429435,0.401059923344394,-0.2987005969414214
2015-04-16,2104.989990234375,-0.4352550544153566,-0.09961759339256315,-0.36865213194138957
2015-04-17,2081.179931640625,-0.23295967326669897,-0.9967930013436749,-0.31323329483229945
2015-04-20,2100.39990234375,-0.8889872417384466,0.7446040109498083,-0.3111480487006508
2015-04-21,2097.2900390625,-0.6346542281741973,-0.15913228079164524,-0.31153748214792304
2015-04-22,2107.9599609375,-0.5247970041857258,0.3959457242969431,-0.31905014309872587
2015-04-23,2112.929931640625,-0.22347642379895902,0.16569133793908553,-0.45079777893923506
2015-04-24,2117.68994140625,-0.4962531551813928,0.15682927019638931,-0.45878863982633294
2015-04-27,2108.919921875,-0.4304141012692005,-0.38503231588305664,-0.44149149180728353
2015-04-28,2114.760009765625,-0.3179952498059812,0.20044261871981778,-0.5186568998637466
2015-04-29,2106.85009765625,0.23479350362225573,-0.35094974812935287,-0.5681885848249641
2015-04-30,2085.510009765625,0.689309862621289,-0.8956073324620601,-0.5021121996980539
2015-05-01,2108.2900390625,-0.49247867551451946,0.886079072696707,-0.44389403979593073
2015-05-04,2114.489990234375,-0.7934019422521417,0.2149225063703453,-0.46093356606323327
2015-05-05,2089.4599609375,-0.05903039554249392,-1.041859307180417,-0.37504231759649814
2015-05-06,2080.14990234375,-0.060849673830682176,-0.41176632859568946,-0.3670084213325624
2015-05-07,2088.0,-0.18168530128235863,0.28521668275685824,-0.3700963555854581
2015-05-08,2116.10009765625,-0.47151515271097083,1.098107899699123,-0.2920786751165483
2015-05-11,2105.330078125,-0.8968185028755329,-0.4656864159793151,-0.28944738076174686
2015-05-12,2099.1201171875,-0.7432776887258514,-0.2837818247754185,-0.2855524182716911
2015-05-13,2098.47998046875,-0.49784240977797106,-0.05950864837841736,-0.298986152355728
2015-05-14,2121.10009765625,-0.6531293128594194,0.8740422693404152,-0.24419419361496433
2015-05-15,2122.72998046875,-0.7928791611348462,0.03134544690079959,-0.3158696145615527
2015-05-18,2129.199951171875,-1.0060588451455956,0.22397128310267073,-0.34980652908002413
2015-05-19,2127.830078125,-0.5796367433900214,-0.08817403910058216,-0.3513830022870203
2015-05-20,2125.85009765625,-0.8620953810647674,-0.11250360467460287,-0.3610428813503542
2015-05-21,2130.820068359375,-0.8154842166467026,0.16401542974282393,-0.36108395573685526
2015-05-22,2126.06005859375,-1.336801546813752,-0.22302634793787354,-0.3596208674936581
2015-05-26,2104.199951171875,-0.5314363243753784,-0.9087006999948548,-0.31238353792600954
2015-05-27,2123.47998046875,-0.7553643881577228,0.7385226614092505,-0.2749046420343403
2015-05-28,2120.7900390625,-0.9096998296056934,-0.1410025604779108,-0.28167465031581695
2015-05-29,2107.389892578125,0.08048942904132286,-0.5703269963752667,-0.31522316665228994
2015-06-01,2111.72998046875,-0.8769109979289211,0.14049570799425756,-0.37259660093820207
2015-06-02,2109.60009765625,-0.8375560354189177,-0.1191205402945305,-0.37684006255996927
2015-06-03,2114.070068359375,-0.7846192194815776,0.145515065221302,-0.46007331783167643
2015-06-04,2095.840087890625,-0.679989806666061,-0.7669196038169468,-0.42483289241486444
2015-06-05,2092.830078125,-0.6343614707485118,-0.15536583304505056,-0.4304301370147881
2015-06-08,2079.280029296875,-0.9757793628318416,-0.5836229873434028,-0.5252021151420746
2015-06-09,2080.14990234375,-0.852998989623826,0.0017256445051971035,-0.5371217762557651
2015-06-10,2105.199951171875,-0.4559571866602575,0.9797774439215277,-0.4470242000778657
2015-06-11,2108.860107421875,-0.7546952283275846,0.11338419411724321,-0.44575025760717635
2015-06-12,2094.110107421875,-1.1825392947222026,-0.6279286040186487,-0.4905773020549793
2015-06-15,2084.429931640625,-0.8247792649122162,-0.4259566476708858,-0.48267042769642027
2015-06-16,2096.2900390625,-0.9729040666867165,0.4466716568963863,-0.4656488598755961
2015-06-17,2100.43994140625,-0.6567887806804877,0.13375149016944898,-0.4612130008424378
2015-06-18,2121.239990234375,-0.3450857673042328,0.8005878684812404,-0.39990407572170905
2015-06-19,2109.989990234375,0.6267120516363286,-0.48389404317897156,-0.3896618623953689
2015-06-22,2122.85009765625,-0.8577667534135608,0.480760350276051,-0.3694606243370942
2015-06-23,2124.199951171875,-0.7938097115236321,0.020131564125924956,-0.43214060909191565
2015-06-24,2108.580078125,-0.7820053138951003,-0.6585421658400331,-0.44802865376014234
2015-06-25,2102.31005859375,-0.6647664205304167,-0.28581440192212737,-0.44448622502069923
2015-06-26,2101.489990234375,1.2286004076009567,-0.06671812173396759,-0.46668178336903043
2015-06-29,2057.639892578125,-0.1792595968981076,-1.8189826233621977,-0.24796782808325787
2015-06-30,2063.110107421875,0.23852616079974545,0.19109220628295395,-0.2409102326885924
2015-07-01,2077.419921875,-0.1287589409673646,0.5515160384742074,-0.21623230259438522
2015-07-02,2076.780029296875,-0.8927721770276659,-0.059768472071762606,-0.24610740711142126
2015-07-06,2068.760009765625,-0.3806348832803252,-0.36126892141206707,-0.24118011141131276
2015-07-07,2081.340087890625,0.6359652774124586,0.47959136863682267,-0.2406105891030439
2015-07-08,2046.6800537109375,-0.2526371545217007,-1.4554372047227595,-0.12089403686258536
2015-07-09,2051.31005859375,-0.4219868696583974,0.15762348316976657,-0.18988365073139343
2015-07-10,2076.6201171875,-0.8211197970911478,1.0045410605480645,-0.11649546327426219
2015-07-13,2099.60009765625,-0.7880172967439982,0.8980582745870578,-0.08206259077223056
2015-07-14,2108.949951171875,-0.8869379397586483,0.34249684835707045,-0.08541083211779031
2015-07-15,2107.39990234375,-0.6154158830577238,-0.09593553946555744,-0.09615304753022011
2015-07-16,2124.2900390625,-0.6517282594650675,0.6421599051045918,-0.07379337581769543
2015-07-17,2126.639892578125,-0.5098768310981129,0.05991537863913915,-0.11065800638406363
2015-07-20,2128.280029296875,-0.6320821450771035,0.031584011357956264,-0.12370453621303258
2015-07-21,2119.2099609375,-0.5298052472894165,-0.3952666928095293,-0.1301010339015832
2015-07-22,2114.14990234375,-0.16346115153343832,-0.23607975400267228,-0.12826211691674916
2015-07-23,2102.14990234375,-0.08113358118174667,-0.5156085612648931,-0.1373788552734869
2015-07-24,2079.64990234375,0.020526434887531708,-0.9447517511419118,-0.09480921540362608
2015-07-27,2067.639892578125,-0.014280331902001123,-0.5240363760688094,-0.08413260273592192
2015-07-28,2093.25,0.2795122003957108,1.00852764563392,-0.21134473554854918
2015-07-29,2108.570068359375,0.19708007382056006,0.5836921012156419,-0.19445738218955066
2015-07-30,2108.6298828125,-0.283345317351637,-0.03128453329631501,-0.21044874823024393
2015-07-31,2103.840087890625,-0.17677115877978114,-0.22621974064782008,-0.20687059795026239
2015-08-03,2098.0400390625,-0.39066182511005243,-0.2674161608142606,-0.21092173928790034
2015-08-04,2093.320068359375,-0.3175352024227612,-0.2243686043982998,-0.22174225690159977
2015-08-05,2099.840087890625,0.12366069370758333,0.22960358218631277,-0.37426398619089507
2015-08-06,2083.56005859375,0.4142119830780633,-0.6926387107821776,-0.3335047535989038
2015-08-07,2077.570068359375,-0.25939148655715827,-0.27743429951850945,-0.4042555791747365
2015-08-10,2104.179931640625,-0.3512545844883194,1.0438121570045382,-0.3814872809089789
2015-08-11,2084.070068359375,-0.1479763748391463,-0.84671515259636,-0.3459453331330417
2015-08-12,2086.050048828125,0.4377998670904352,0.04671058447167714,-0.34476989479336173
