Date,weight,turnover,transaction_cost,gross_strategy_log_return,strategy_log_return,belief_entropy,normalized_entropy
2022-02-02,0.4000291635858779,0.0005743803036480366,5.743803036480366e-07,0.0037462469186194123,0.003745672538315764,0.0009416539955089204,0.000857130404622111
2022-02-03,0.3988606725667051,0.0011684910191728237,1.1684910191728238e-06,-0.009878108838231396,-0.009879277329250568,0.0020425641704124105,0.0018592220308118802
2022-02-04,0.3998601020872713,0.0009994295205661974,9.994295205661973e-07,0.002051611041990866,0.0020506116124703,0.0010159408765407828,0.0009247492377610733
2022-02-07,0.40034175287198726,0.000481650784715959,4.81650784715959e-07,-0.0014829135484004064,-0.0014833951991851224,0.0005272168813974868,0.0004798934863878614
2022-02-08,0.4001055190963098,0.0002362337756774413,2.362337756774413e-07,0.0033493045299583255,0.003349068296182648,0.0007051036975325352,0.0006418130443337383
2022-02-09,0.3997603411829797,0.00034517791333010805,3.451779133301081e-07,0.005766657661777374,0.0057663124838640435,0.0010692105521980396,0.0009732373861339972
2022-02-10,0.3942941079205388,0.005466233262440889,5.466233262440889e-06,-0.007308348393593344,-0.007313814626855784,0.00640660062178801,0.005831539195283333
2022-02-11,0.3942184059473592,7.570197317963157e-05,7.570197317963157e-08,-0.007551395620961599,-0.0075514713229347784,0.006474399022685092,0.00589325195928243
2022-02-14,0.399986069936669,0.005767663989309835,5.767663989309835e-06,-0.0015169487817839682,-0.001522716445773278,0.0008088085477733004,0.0007362092670143444
2022-02-15,0.39980820022277247,0.00017786971389655015,1.7786971389655016e-07,0.006257269140448127,0.00625709127073423,0.0010110161272348015,0.0009202665377614659
2022-02-16,0.40029318979331424,0.0004849895705417717,4.849895705417718e-07,0.00035215894708739206,0.0003516739575168503,0.0004434913599540117,0.00040368323250022394
2022-02-17,0.3986623098038042,0.001630879989510059,1.630879989510059e-06,-0.008566476064159388,-0.008568106944148899,0.002249006109724959,0.002047133581995079
2022-02-18,0.3997940174758688,0.001131707672064608,1.131707672064608e-06,-0.002867164048937367,-0.0028682957566094317,0.0010289456987175262,0.0009365867370416518
2022-02-22,0.3982877689582417,0.0015062485176270957,1.5062485176270958e-06,-0.004075794236668652,-0.004077300485186279,0.002632802607850772,0.0023964802096312072
2022-02-23,0.3982807513742553,7.017583986412834e-06,7.017583986412834e-09,-0.007401674650294466,-0.007401681667878452,0.002639647166481902,0.0024027103953862088
2022-02-24,0.0257667017666671,0.37251404960758816,0.00037251404960758817,0.0059129179550361935,0.0055404039054286055,0.27533166265002107,0.25061767967643644
2022-02-25,0.33185172244665745,0.3060850206799903,0.0003060850206799903,0.0005701161188297187,0.0002640310981497284,0.05227729195985505,0.047584841803683844
2022-02-28,0.3562962974678517,0.024444575021194237,2.4444575021194236e-05,-0.0008115737394392422,-0.0008360183144604364,0.03544890906227571,0.03226698756961093
2022-03-01,0.3694978192980485,0.013201521830196794,1.3201521830196795e-05,-0.005556251133351915,-0.0055694526551821125,0.025988065132046906,0.023655356307322253
2022-03-02,0.388734251643857,0.01923643234580852,1.9236432345808518e-05,0.0068250115056032205,0.006805775073257412,0.011173867315390124,0.010170892343591602
2022-03-03,0.3986821830195551,0.009947931375698105,9.947931375698104e-06,-0.00204805446878447,-0.002058002400160168,0.0022286002738081813,0.002028559389691517
2022-03-04,0.3883251963978754,0.01035698662167972,1.035698662167972e-05,-0.0031757765028491256,-0.0031861334894708053,0.0115112808028422,0.010478019335463443
2022-03-07,0.0,0.3883251963978754,0.0003883251963978754,-0.011635227409296676,-0.012023552605694552,0.6774706452641533,0.6166603562076274
2022-03-08,0.0,0.0,0.0,-0.0,-0.0,0.24673467384965603,0.22458757870693585
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.5284502341421767,0.48101613243634606
2022-03-10,0.14745491218489118,0.14745491218489118,0.0001474549121848912,-0.0,-0.0001474549121848912,0.17832668372236057,0.1623199426783701
2022-03-11,0.38979201631577215,0.24233710413088097,0.00024233710413088097,-0.0019237379144402265,-0.0021660750185711073,0.010294434862692896,0.009370398427977935
2022-03-14,0.39214418274254814,0.0023521664267759923,2.3521664267759924e-06,-0.0029034340843690073,-0.0029057862507957835,0.008296553645963966,0.007551848574370308
2022-03-15,0.3816972333572319,0.010446949385316262,1.0446949385316262e-05,0.008306645021512835,0.008296198072127519,0.016805233499196118,0.015296782743591694
2022-03-16,0.11038916142700272,0.27130807193022916,0.0002713080719302292,0.008449601748237591,0.008178293676307362,0.20610611171379215,0.1876058677294267
2022-03-17,0.38231338872805254,0.2719242273010498,0.00027192422730104983,0.0013547184263940349,0.001082794199092985,0.01632463429635865,0.014859322496883442
2022-03-18,0.0,0.38231338872805254,0.0003823133887280525,0.004432852789481806,0.004050539400753753,0.06666368188379028,0.06067989824199877
2022-03-21,0.0,0.0,0.0,-0.0,-0.0,0.34758044333924737,0.31638135393572975
2022-03-22,0.3845434747154217,0.3845434747154217,0.00038454347471542175,0.0,-0.00038454347471542175,0.014567205259672667,0.013259641649678845
2022-03-23,0.3992486567515526,0.01470518203613086,1.470518203613086e-05,-0.004748585185270483,-0.004763290367306614,0.0016303152940166316,0.0014839769323836036
2022-03-24,0.40004535314858036,0.0007966963970277852,7.966963970277852e-07,0.0056861042728751105,0.005685307576478083,0.0007348121619623752,0.0006688548540206268
2022-03-25,0.40019573476610665,0.0001503816175262851,1.503816175262851e-07,0.0020215814684209784,0.002021431086803452,0.0005542250168642062,0.0005044773507277209
2022-03-28,0.4001647152706976,3.101949540906812e-05,3.101949540906812e-08,0.00284921395167072,0.002849182932175311,0.00059193019153918,0.0005387980797636988
2022-03-29,0.39790892922223386,0.002255786048463715,2.255786048463715e-06,0.004874824209248246,0.004872568423199782,0.0030131320995021083,0.0027426710319752978
2022-03-30,0.4001586975638207,0.0022497683415868552,2.249768341586855e-06,-0.0025122334381766907,-0.0025144832065182774,0.0006011347188408138,0.0005471764015762036
2022-03-31,0.39862781342426135,0.0015308841395593742,1.5308841395593742e-06,-0.00631303775671923,-0.00631456864085879,0.002284682827213187,0.0020796079297301473
2022-04-01,0.4000116235426978,0.0013838101184364682,1.3838101184364683e-06,0.0013570968838437282,0.0013557130737252916,0.0007758448534920145,0.0007062044194249832
2022-04-04,0.40000054876553226,1.107477716555394e-05,1.107477716555394e-08,0.0032234466798068966,0.003223435605029731,0.0009354827993970575,0.0008515131398458864
2022-04-05,0.39943093019937576,0.0005696185661565045,5.696185661565045e-07,-0.005052470561146881,-0.005053040179713037,0.0014423448498601208,0.0013128788606658782
2022-04-06,0.39901520598086454,0.0004157242185112153,4.157242185112153e-07,-0.003900216920532105,-0.0039006326447506164,0.001943222347322199,0.001768797206590546
2022-04-07,0.39960627635604096,0.0005910703751764168,5.910703751764168e-07,0.001693566395004234,0.0016929753246290576,0.0015867519701992295,0.0014443238862027572
2022-04-08,0.4007154698314747,0.0011091934754337562,1.1091934754337563e-06,-0.0010607735124308,-0.0010618827059062337,0.0037712746237433445,0.003432762096913559
2022-04-11,0.4000111072135814,0.000704362617893306,7.04362617893306e-07,-0.006820712085265238,-0.006821416447883131,0.0007981772727125281,0.0007265322634249698
2022-04-12,0.400689260563415,0.0006781533498335657,6.781533498335656e-07,-0.0013693582355110393,-0.0013700363888608728,0.0038823631565020615,0.0035338792370589634
2022-04-13,0.4014018769193034,0.0007126163558884291,7.126163558884291e-07,0.004452700786750904,0.004451988170395016,0.009777304867200982,0.008899686420815834
2022-04-14,0.4005208000495136,0.0008810768697897764,8.810768697897765e-07,-0.004904520959041867,-0.004905402035911656,0.003494801997092276,0.0031811058670471997
2022-04-18,0.40669118857663217,0.006170388527118542,6.170388527118542e-06,-8.206241530581685e-05,-8.82328038329354e-05,0.04235910595131013,0.038556919841724796
2022-04-19,0.4000954921125228,0.006595696464109346,6.595696464109346e-06,0.006478608833206996,0.0064720131367428865,0.0020305237116798975,0.001848262332966965
2022-04-20,0.4020514981570932,0.0019560060445703575,1.9560060445703576e-06,-0.0002475256402351036,-0.00024948164627967395,0.0154992364180027,0.01410801297042929
2022-04-21,0.399428271868652,0.002623226288441194,2.623226288441194e-06,-0.005975633341297084,-0.005978256567585525,0.0019124481985552434,0.001740785369216813
2022-04-22,0.39615831186719763,0.003269960001454353,3.269960001454353e-06,-0.011236746651488615,-0.011240016611490069,0.004700175815350541,0.00427828439917484
2022-04-25,0.39737895699603665,0.0012206451288390152,1.2206451288390152e-06,0.0022508784879172188,0.00224965784278838,0.003661144440830399,0.003332517284390607
2022-04-26,0.3953951677632193,0.0019837892328173345,1.9837892328173346e-06,-0.011345172770273708,-0.011347156559506525,0.0054078332968374825,0.00492242199784021
2022-04-27,0.39977080198309506,0.004375634219875746,4.375634219875746e-06,0.0008286885768322558,0.0008243129426123801,0.0012497280008033867,0.0011375514489451782
2022-04-28,0.3953983748561612,0.004372427126933864,4.372427126933864e-06,0.00977265924060681,0.009768286813479876,0.005404887658988978,0.004919740762723064
2022-04-29,0.30964087408315405,0.08575750077300714,8.575750077300714e-05,-0.014613591714917254,-0.014699349215690261,0.06718019921392437,0.06115005257711938
2022-05-02,0.39489779567578037,0.08525692159262632,8.525692159262632e-05,0.0017523194159487596,0.0016670624943561333,0.005861993602186985,0.00533581652294615
2022-05-03,0.39976939026221353,0.004871594586433159,4.871594586433159e-06,0.0019055655213699382,0.0019006939267835051,0.0010548797747676742,0.0009601929503688201
2022-05-04,0.36217814029738205,0.037591249964831486,3.759124996483149e-05,0.01176330288030269,0.011725711630337858,0.03127895322078089,0.028471330189380622
2022-05-05,0.01492472152117759,0.34725341877620447,0.0003472534187762045,-0.013147311891700299,-0.013494565310476504,0.28490510896045573,0.2593318060422
2022-05-06,0.3230911540591805,0.3081664325380029,0.00030816643253800294,-8.492740272669444e-05,-0.00039309383526469737,0.05818320673730774,0.05296063710323638
2022-05-09,0.0,0.3230911540591805,0.00032309115405918047,-0.010520338925971274,-0.010843430080030454,0.690992725781062,0.6289686843197241
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.6924477982012568,0.6302931483141683
2022-05-11,0.0,0.0,0.0,-0.0,-0.0,0.6134002598712222,0.5583409781578823
2022-05-12,0.0,0.0,0.0,-0.0,-0.0,0.4001267693304005,0.36421108106799865
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.4792149408402885,0.43620023713848977
2022-05-16,0.0,0.0,0.0,-0.0,-0.0,0.5450155272485533,0.4960945120223411
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.3729716434561807,0.33949342029329443
2022-05-18,0.0,0.0,0.0,-0.0,-0.0,0.07413605075727846,0.0674815415064731
2022-05-19,0.0,0.0,0.0,-0.0,-0.0,0.21737828958119945,0.19786624619385568
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.43142728194247026,0.3927020354610326
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.6194407472806047,0.5638392667458478
2022-05-24,0.0,0.0,0.0,-0.0,-0.0,0.6882807578397173,0.6265001447181577
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.6325654532862732,0.5757858889901522
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.4958298248728874,0.4513237563308172
2022-05-27,0.09902909308297572,0.09902909308297572,9.902909308297572e-05,0.0,-9.902909308297572e-05,0.21489598904055218,0.19560675886948153
2022-05-31,0.0,0.09902909308297572,9.902909308297572e-05,-0.0006233024999704773,-0.000722331593053453,0.5390034023353742,0.4906220400909851
2022-06-01,0.0,0.0,0.0,-0.0,-0.0,0.5748668757864576,0.5232663804292513
2022-06-02,0.22052209716746185,0.22052209716746185,0.00022052209716746186,0.0,-0.00022052209716746186,0.12680614214258307,0.11542392475539762
2022-06-03,0.3939294587710681,0.17340736160360626,0.00017340736160360626,-0.0036347346514415953,-0.0038081420130452017,0.006732294631650588,0.0061279986589376405
2022-06-06,0.3988726361515167,0.004943177380448582,4.943177380448583e-06,0.0012339798567198054,0.0012290366793393569,0.002029927102736746,0.0018477192761039523
2022-06-07,0.39987160471121697,0.000998968559700275,9.98968559700275e-07,0.0037806470843751356,0.0037796481158154354,0.0009378340203088354,0.0008536533133502519
2022-06-08,0.3996397636960095,0.0002318410152074568,2.318410152074568e-07,-0.004339655790392833,-0.004339887631408041,0.0012010440270063794,0.0010932373862870691
2022-06-09,0.39546539740578385,0.004174366290225662,4.174366290225662e-06,-0.009625906249576693,-0.00963008061586692,0.005343273246923042,0.0048636569079350996
2022-06-10,0.3114262840855396,0.08403911332024427,8.403911332024427e-05,-0.011683002813720565,-0.01176704192704081,0.06598954092373176,0.060066268695877625
2022-06-13,0.0,0.3114262840855396,0.00031142628408553955,-0.01231377409265309,-0.01262520037673863,0.6494538053526469,0.5911583295140498
2022-06-14,0.0,0.0,0.0,-0.0,-0.0,0.5655482195430911,0.5147841739770881
2022-06-15,0.0,0.0,0.0,0.0,0.0,0.4486509643062661,0.40837970677552043
2022-06-16,0.0,0.0,0.0,-0.0,-0.0,0.6623680451044525,0.6029133771182069
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0003473958622436963,0.0003162133409820654
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.3336514309850952,0.30370262050281066
2022-06-22,0.0,0.0,0.0,-0.0,-0.0,0.6252828369135739,0.5691569658952463
2022-06-23,0.08762890168298798,0.08762890168298798,8.762890168298798e-05,0.0,-8.762890168298798e-05,0.2238598789392807,0.2037660430784683
2022-06-24,0.0,0.08762890168298798,8.762890168298798e-05,0.002638115381104786,0.002550486479421798,0.0011882524439181601,0.0010815939855895154
2022-06-27,0.0,0.0,0.0,-0.0,-0.0,0.6272921254302781,0.5709858991207614
2022-06-28,0.11325407799405064,0.11325407799405064,0.00011325407799405064,-0.0,-0.00011325407799405064,0.20391095879792218,0.18560775343695757
2022-06-29,0.3873776940650674,0.27412361607101676,0.00027412361607101677,-8.063676991151054e-05,-0.0003547603859825273,0.012287061345913015,0.01118416521702037
2022-06-30,0.3884673113912976,0.0010896173262301967,1.0896173262301967e-06,-0.003408097139210791,-0.003409186756537021,0.011394166109495205,0.010371416947564636
2022-07-01,0.3986318355393008,0.010164524148003229,1.0164524148003229e-05,0.004078328457016585,0.0040681639328685815,0.002280509174403239,0.0020758089072242113
2022-07-05,0.3920364179338981,0.00659541760540272,6.595417605402721e-06,0.0006309844090113773,0.0006243889914059746,0.00838952076991729,0.007636470897379303
2022-07-06,0.3980102699972837,0.005973852063385632,5.973852063385632e-06,0.001398313811716157,0.0013923399596527713,0.002911924114364263,0.002650547553854965
2022-07-07,0.39821462617756465,0.00020435618028091795,2.0435618028091795e-07,0.005911934373707017,0.005911730017526737,0.002706531907129412,0.002463591509986335
2022-07-08,0.39966470382875074,0.001450077651186099,1.450077651186099e-06,-0.00033076359768080863,-0.00033221367533199474,0.0011730870355729328,0.0010677898360258755
2022-07-11,0.3995464065226334,0.00011829730611734313,1.1829730611734313e-07,-0.004633879500360779,-0.004633997797666897,0.0013050130859122585,0.0011878741020586766
2022-07-12,0.39995433468251773,0.00040792815988432984,4.0792815988432984e-07,-0.0037105349360218596,-0.003710942864181744,0.0008418706956952704,0.0007663037309694604
2022-07-13,0.4003230168132806,0.00036868213076285405,3.6868213076285406e-07,-0.0017865416639588558,-0.0017869103460896186,0.00039675772632180866,0.0003611444459653855
2022-07-14,0.4002935360030059,2.9480810274706837e-05,2.9480810274706837e-08,-0.0012022255894348613,-0.001202255070245136,0.0004341499715736002,0.0003951803343652173
2022-07-15,0.39989812585590495,0.0003954101471009275,3.954101471009275e-07,0.007613275492694775,0.007612880082547674,0.0009072197412158787,0.0008257869956249409
2022-07-18,0.40037547497617165,0.0004773491202667013,4.773491202667013e-07,-0.0033586413796321555,-0.003359118728752422,0.00042660578988794047,0.00038831332426213
2022-07-19,0.3991368131071247,0.0012386618690469753,1.2386618690469753e-06,0.010911640071380202,0.010910401409511156,0.001750351594003681,0.0015932386812509624
2022-07-20,0.4003347851179597,0.0011979720108350467,1.1979720108350467e-06,0.0023463233375030992,0.002345125365492264,0.0004610748759306427,0.00041968843848417316
2022-07-21,0.4003117248469485,2.3060271011232647e-05,2.3060271011232646e-08,0.00392851194449106,0.003928488884220049,0.0004486821823388778,0.0004084081226533818
2022-07-22,0.40037562630931217,6.390146236368022e-05,6.390146236368022e-08,-0.003753437739247149,-0.0037535016407095126,0.00034849087077674755,0.0003172100607023398
2022-07-25,0.40093603932282695,0.0005604130135147822,5.604130135147822e-07,0.0005262148760975281,0.0005256544630840133,0.00441272565677982,0.0040166359891436665
2022-07-26,0.4004387753071403,0.0004972640156866714,4.972640156866715e-07,-0.004655004776929747,-0.004655502040945433,0.0006204090684274724,0.000564720670637699
2022-07-27,0.39909071537208823,0.0013480599350520484,1.3480599350520484e-06,0.010339348711284847,0.010338000651349795,0.001800248656540292,0.0016386569448652382
2022-07-28,0.40000493827357325,0.0009142229014850178,9.142229014850179e-07,0.004813161653370636,0.004812247430469151,0.0008856245496334748,0.0008061302051401152
2022-07-29,0.3995136450651367,0.0004912932084365496,4.912932084365495e-07,0.005643179980757743,0.005642688687549306,0.0013890458718303549,0.0012643640401240632
2022-08-01,0.4003898822919931,0.0008762372268564245,8.762372268564244e-07,-0.0011294556553378347,-0.001130331892564691,0.0009698989535246301,0.0008828400733624382
2022-08-02,0.39984154150292933,0.0005483407890637948,5.483407890637948e-07,-0.0026764815931748062,-0.00267702993396387,0.001071817604700745,0.0009756104275878354
2022-08-03,0.3999304004062169,8.885890328758084e-05,8.885890328758084e-08,0.006204523635237364,0.006204434776334077,0.000885503472828076,0.0008060199962824066
2022-08-04,0.400335405801169,0.0004050053949520849,4.050053949520849e-07,-0.00031100285623490985,-0.00031140786162986195,0.0007377980841131808,0.000671572757489944
2022-08-05,0.4004255791592631,9.017335809408111e-05,9.017335809408111e-08,-0.0006513733359554956,-0.0006514635093135897,0.000693083039753207,0.0006308713700931367
2022-08-08,0.400408788504531,1.6790654732090626e-05,1.6790654732090626e-08,-0.000495853850808099,-0.000495870641462831,0.0012520568451170793,0.0011396712543922081
2022-08-09,0.4005716382894672,0.00016284978493619207,1.6284978493619208e-07,-0.0017048382112694789,-0.001705001061054415,0.0017912523192240228,0.0016304681257440033
2022-08-10,0.39871865788780536,0.001852980401661819,1.852980401661819e-06,0.00843890617858924,0.008437053198187579,0.0021936890368079508,0.0019967818123238406
2022-08-11,0.40003299726860214,0.0013143393807967807,1.3143393807967808e-06,-0.0002813848963809688,-0.00028269923576176555,0.0011144199119386257,0.0010143887187805628
2022-08-12,0.4002938505725788,0.0002608533039766825,2.608533039766825e-07,0.006870185477237311,0.006869924623933335,0.0005103639656115375,0.00046455330135645166
2022-08-15,0.4007836338564157,0.0004897832838368643,4.897832838368643e-07,0.0015858377656215658,0.001585347982337729,0.003326672998097342,0.0030280682570285066
2022-08-16,0.4019764569529091,0.0011928230964934339,1.192823096493434e-06,0.0007510375997498679,0.0007498447766533745,0.01536846135436154,0.013988976377638485
2022-08-17,0.401221156185266,0.00075530076764313,7.5530076764313e-07,-0.002920003157396102,-0.002920758458163745,0.00770517135624646,0.007013549216337037
2022-08-18,0.4033876764696547,0.0021665202843886844,2.1665202843886846e-06,0.0009095641909336895,0.0009073976706493009,0.02188602937156205,0.019921522449102887
2022-08-19,0.40051265047780243,0.0028750259918522425,2.8750259918522426e-06,-0.005237556835000383,-0.005240431860992235,0.0017970029145327252,0.0016357025431704404
2022-08-22,0.4000512559582441,0.00046139451955834465,4.6139451955834465e-07,-0.008664036429602872,-0.00866449782412243,0.000729808658864198,0.0006643004692301169
2022-08-23,0.40059650650590156,0.000545250547657472,5.45250547657472e-07,-0.0008962630061084244,-0.0008968082566560819,0.0017327947705017951,0.0015772577718045821
2022-08-24,0.4037759353624024,0.0031794288565008544,3.1794288565008545e-06,0.0011665036567450983,0.0011633242278885974,0.02463736906712032,0.022425899765775564
2022-08-25,0.4008076082572332,0.0029683271051691995,2.9683271051691995e-06,0.005650134311126425,0.005647165984021256,0.004487425796305517,0.004084630986374453
2022-08-26,0.3969734631088326,0.003834145148400636,3.8341451484006366e-06,-0.013735106112013076,-0.013738940257161478,0.003927177331937772,0.003574670857449484
2022-08-29,0.40050963397516026,0.0035361708663276814,3.5361708663276816e-06,-0.0026552265566921825,-0.0026587627275585102,0.00023364442337999553,0.00021267231924308047
2022-08-30,0.4004004957733402,0.00010913820182006928,1.0913820182006928e-07,-0.004441418140255888,-0.004441527278457708,0.00031604288913316607,0.00028767463498548436
2022-08-31,0.40006539598052565,0.0003350997928145416,3.3509979281454163e-07,-0.0031422382692438567,-0.003142573369036671,0.0007824886776231552,0.0007122518887639574
2022-09-01,0.40038254431757164,0.00031714833704599155,3.1714833704599157e-07,0.0011968965554509518,0.0011965794071139059,0.0005806221084247574,0.0005285050189349948
2022-09-02,0.40044922752223233,6.668320466068911e-05,6.668320466068911e-08,-0.004321950423036414,-0.004322017106241074,0.00028690418555406776,0.0002611514439747373
2022-09-06,0.4003834727842422,6.575473799014242e-05,6.575473799014243e-08,-0.0016432292656337162,-0.0016432950203717062,0.00047107573488369204,0.0004287916126032009
2022-09-07,0.40022595038567005,0.0001575223985721408,1.5752239857214078e-07,0.007276909026289147,0.007276751503890575,0.0005176744084368126,0.0004712075531800298
2022-09-08,0.4004236506676427,0.00019770028197263478,1.977002819726348e-07,0.0026370755317847825,0.00263687783150281,0.0004765822122686208,0.0004338038243194966
2022-09-09,0.4003133744355817,0.00011027623206100179,1.1027623206100179e-07,0.006068826848350016,0.0060687165721179555,0.0004147501519861566,0.0003775218575872424
2022-09-12,0.4004240324515227,0.00011065801594101199,1.1065801594101199e-07,0.0042147600038144875,0.004214649345798546,0.00034397002036206986,0.00031309500531718793
2022-09-13,0.28677072951626137,0.11365330293526132,0.00011365330293526133,-0.017698407092245325,-0.017812060395180587,0.08238349258031097,0.07498868657312005
2022-09-14,0.3994853696471006,0.1127146401308392,0.00011271464013083921,0.0009696547358456663,0.0008569400957148272,0.0013724726536931103,0.0012492784468641
2022-09-15,0.39956062562653477,7.525597943419671e-05,7.525597943419671e-08,-0.004547051204517113,-0.0045471264604965474,0.0012892483246001102,0.00117352439791395
2022-09-16,0.0,0.39956062562653477,0.00039956062562653477,-0.002880052877911182,-0.0032796135035377165,0.3584197475246829,0.32624771379465367
2022-09-19,0.3267227348113938,0.3267227348113938,0.0003267227348113938,0.0,-0.0003267227348113938,0.05574064742612571,0.05073732380483587
2022-09-20,0.3997579582849476,0.07303522347355379,7.30352234735538e-05,-0.0037037664088778264,-0.0037768016323513802,0.0010678442601925542,0.0009719937335555778
2022-09-21,0.3996554958061225,0.00010246247882511605,1.0246247882511606e-07,-0.006901690868073917,-0.006901793330552742,0.0011834190065157844,0.0010771944012664277
2022-09-22,0.39997743397001795,0.00032193816389547436,3.219381638954744e-07,-0.003382401891962985,-0.0033827238301268802,0.000814871750523047,0.0007417282319961555
2022-09-23,0.39512663130562026,0.004850802664397691,4.850802664397691e-06,-0.006952739245497175,-0.006957590048161572,0.005653681488681911,0.005146202665852289
2022-09-26,0.3991991049625427,0.004072473656922426,4.072473656922426e-06,-0.004107088803151423,-0.004111161276808346,0.0016843503552420314,0.0015331617647241452
2022-09-27,0.40005473071908737,0.0008556257565446868,8.556257565446868e-07,-0.0008473443933497198,-0.0008482000191062644,0.0007288260914141193,0.0006634060977942487
2022-09-28,0.3984788171008078,0.0015759136182795785,1.5759136182795786e-06,0.007793523889490622,0.007791947975872343,0.002437884731222458,0.0022190583123533054
2022-09-29,0.3972660514339124,0.0012127656668953768,1.2127656668953767e-06,-0.008508636422904144,-0.008509849188571039,0.003644726596071685,0.003317573118074556
2022-09-30,0.38408062105849355,0.01318543037541886,1.3185430375418861e-05,-0.00603103558419269,-0.006044221014568109,0.0149344012872722,0.013593877877861493
2022-10-03,0.3899467605940455,0.005866139535551929,5.866139535551929e-06,0.009815018008967084,0.009809151869431532,0.010164863316252108,0.009252457323752827
2022-10-04,0.32252339429936755,0.06742336629467793,6.742336629467793e-05,0.011747279297270728,0.01167985593097605,0.058564489302804695,0.05330769545078063
2022-10-05,0.39826745881807557,0.07574406451870802,7.574406451870803e-05,-0.0006514932439512154,-0.0007272373084699235,0.002653099377188728,0.0024149551252564115
2022-10-06,0.39878757515021285,0.000520116332137277,5.20116332137277e-07,-0.004101327589025806,-0.004101847705357943,0.0021188759634365863,0.001928684018276713
2022-10-07,0.3760498036975451,0.022737771452667754,2.2737771452667755e-05,-0.01132684187130307,-0.011349579642755738,0.021126141301343562,0.01922984251974425
2022-10-10,0.3996132112334799,0.023563407535934833,2.3563407535934833e-05,-0.0028281476555835263,-0.0028517110631194613,0.0012307217068975237,0.001120251174679263
2022-10-11,0.3994608538394499,0.00015235739403002269,1.5235739403002268e-07,-0.002613677565880408,-0.002613829923274438,0.0013994650888597031,0.0012738480201749144
2022-10-12,0.40033032005664476,0.0008694662171948586,8.694662171948586e-07,-0.0013167027266807237,-0.0013175721928979185,0.0003863079314099033,0.0003516326327263637
2022-10-13,0.38689685499050225,0.013433465066142514,1.3433465066142514e-05,0.010262171233038997,0.010248737767972855,0.01267802149382877,0.011540032479701121
2022-10-14,0.3947988420522362,0.00790198706173395,7.901987061733951e-06,-0.00926506570213586,-0.009272967689197593,0.005951734294737015,0.005417502021529846
2022-10-17,0.3923972347684737,0.0024016072837624858,2.4016072837624858e-06,0.0103182748317532,0.010315873224469438,0.008077622349065016,0.007352568719996597
2022-10-18,0.397382101612265,0.004984866843791291,4.984866843791291e-06,0.004458718823776248,0.0044537339569324565,0.0035318740405758694,0.0032148502952371824
2022-10-19,0.39884672341926436,0.0014646218069993555,1.4646218069993556e-06,-0.002660256692295016,-0.0026617213141020154,0.0020570763124489813,0.001872431551755947
2022-10-20,0.39778563831949165,0.0010610850997727073,1.0610850997727072e-06,-0.00318386844983951,-0.003184929534939283,0.003135487892809523,0.002854044074648752
2022-10-21,0.37265003438107386,0.025135603938417794,2.5135603938417796e-05,0.00932718212325017,0.009302046519311753,0.023666221936573518,0.021541923552725772
2022-10-24,0.39423126352289173,0.02158122914181787,2.158122914181787e-05,0.004401719923541987,0.004380138694400169,0.006462878489688875,0.0058827655182376246
2022-10-25,0.3908172064440738,0.0034140570788179225,3.4140570788179225e-06,0.006361225001273176,0.006357810944194358,0.00943137641616752,0.008584808775078917
2022-10-26,0.3943872132724426,0.003570006828368777,3.570006828368777e-06,-0.0028979644561238217,-0.0029015344629521904,0.0063230323844566776,0.005755472107564294
2022-10-27,0.397694618373689,0.003307405101246441,3.3074051012464413e-06,-0.0024062293707848956,-0.002409536775886142,0.003225460000698043,0.0029359402165511847
2022-10-28,0.3943608127162544,0.0033338056574346298,3.33380565743463e-06,0.009675129299366786,0.009671795493709352,0.006346737805396034,0.005777049711586996
2022-10-31,0.3973873808357268,0.0030265681194723837,3.026568119472384e-06,-0.0029507365686922654,-0.0029537631368117376,0.0035267287493869716,0.0032101668493646303
2022-11-01,0.3997671660982831,0.002379785262556333,2.379785262556333e-06,-0.0016331285019490739,-0.0016355082872116303,0.0010573734143668734,0.0009624627589490813
2022-11-02,0.3825037346872057,0.01726343141107739,1.726343141107739e-05,-0.010122042176984893,-0.01013930560839597,0.016175749974430265,0.014723802146834488
2022-11-03,0.3979059378760983,0.015402203188892571,1.540220318889257e-05,-0.004070766364592667,-0.004086168567781559,0.0030160361988211424,0.002745314457093503
2022-11-04,0.39148922855966206,0.006416709316436231,6.4167093164362315e-06,0.00538240330592657,0.005375986596610134,0.008859328619168712,0.008064108430745136
2022-11-07,0.399871439418713,0.008382210859050943,8.382210859050942e-06,0.003745793085663574,0.003737410874804523,0.000938032146122344,0.0008538336552375149
2022-11-08,0.3996763795564508,0.0001950598622622035,1.9505986226220353e-07,0.0022321954699787545,0.0022320004101164925,0.0011599885635954978,0.0010558670930231418
