Date,state_0_prob,state_1_prob,state_2_prob,most_likely_state,entropy
2022-04-04,7.624661225716863e-05,0.999912778687854,1.0974699888993112e-05,state_1,0.0009354827993738572
2022-04-05,0.0001457053994314373,0.9998536733576834,6.212428853504836e-07,state_1,0.0014423448498192817
2022-04-06,0.00019770782720344074,0.999797837740881,4.454431915456551e-06,state_1,0.001943222347269091
2022-04-07,0.0001269686105115377,0.9998451119899241,2.791939956419651e-05,state_1,0.0015867519701629803
2022-04-08,2.927165512808856e-05,0.9995826037703649,0.0003881245745070761,state_1,0.00377127462372964
2022-04-11,7.389371676212637e-05,0.9999246264769872,1.4798062507525414e-06,state_1,0.0007981772726904829
2022-04-12,3.346229474799222e-05,0.9995697896973121,0.00039674800793983704,state_1,0.003882363156487413
2022-04-13,3.5549623449679694e-05,0.9987484017167692,0.0012160486597812229,state_1,0.009777304867178566
2022-04-14,4.7010334417324384e-05,0.9996224930992795,0.0003304965663033617,state_1,0.0034948019970738355
2022-04-18,2.8978662450437058e-05,0.9929065434943343,0.007064477843215442,state_1,0.042359105951253376
2022-04-19,7.676950974827236e-05,0.9998006750542636,0.00012255543598824886,state_1,0.0020305237116553863
2022-04-20,5.08457877984623e-05,0.9978654021556871,0.0020837520565144103,state_1,0.015499236417969353
2022-04-21,0.00015030469609835558,0.9998102886323541,3.940667154760707e-05,state_1,0.001912448198513055
2022-04-22,0.0005529586274742711,0.9994470387387014,2.6338244295524837e-09,state_1,0.004700175815219811
2022-04-25,0.0004017246847134932,0.9995888824746639,9.392840622427023e-06,state_1,0.0036611444407315488
2022-04-26,0.0006483637743586234,0.999351636087747,1.3789418087261983e-10,state_1,0.005407833296687615
2022-04-27,0.0001051516513291223,0.9998798689382598,1.4979410411218075e-05,state_1,0.0012497280007725557
2022-04-28,0.0006479625002767483,0.9993520373617083,1.3801494496209075e-10,state_1,0.005404887658838894
2022-04-29,0.012496182455849516,0.9875038175441506,2.0246760800152072e-17,state_1,0.06718019921222436
2022-05-02,0.0007106296973115544,0.9992893700148653,2.878230077935487e-10,state_1,0.005861993602021823
2022-05-03,0.00010367794967077838,0.9998963200150572,2.0352721171740393e-09,state_1,0.0010548797747372736
2022-05-04,0.004962222290166404,0.9950377777098335,6.710559708315046e-17,state_1,0.03127895321995458
2022-05-05,0.08252986363623437,0.9174701363637657,6.548156379937252e-22,state_1,0.2849051089546462
2022-05-06,0.010477245139836338,0.9895227548601532,1.0698304280296882e-14,state_1,0.05818320673576447
2022-05-09,0.46719064836225804,0.5328093516377427,1.6771732293825568e-23,state_1,0.6909927257800064
2022-05-10,0.4813021485347104,0.5186978514652894,3.047664594342817e-17,state_1,0.6924477982006718
2022-05-11,0.6969814500568055,0.3030185499431945,4.956159125101752e-19,state_0,0.6134002598765615
2022-05-12,0.8626483012165289,0.1373516987834715,5.523406838821351e-18,state_0,0.40012676933628466
2022-05-13,0.8147815261827058,0.18521847381729376,1.248881059420583e-20,state_0,0.47921494084498895
2022-05-16,0.23480340809312972,0.76519659190687,1.6940619230366048e-16,state_1,0.5450155272446141
2022-05-17,0.12305685800877277,0.8769431419912276,7.681871418985147e-20,state_1,0.372971643451918
2022-05-18,0.9858887822570731,0.014111217742927073,3.8576359812730485e-32,state_0,0.07413605075858584
2022-05-19,0.9434460799523735,0.05655392004762636,3.223915670226936e-21,state_0,0.21737828958293695
2022-05-20,0.8449160492147604,0.15508395078523918,1.5532472773657044e-19,state_0,0.4314272819449211
2022-05-23,0.689574430837597,0.3104255691624028,1.1438818791305151e-21,state_0,0.6194407472825898
2022-05-24,0.5492875418299261,0.45071245817007377,3.334418021776727e-19,state_0,0.6882807578403303
2022-05-25,0.3277384405969611,0.6722615594030384,1.7549424753971679e-19,state_1,0.632565453284113
2022-05-26,0.19672583260633936,0.8032741673936606,1.479579704806178e-20,state_1,0.49582982486949967
2022-05-27,0.05567449067589828,0.9443255093241021,6.124681972776198e-20,state_1,0.2148959890379819
2022-05-31,0.7702257656974371,0.22977423430256258,1.6708389845449393e-21,state_0,0.5390034023397109
2022-06-01,0.2617379073326731,0.7382620926673271,8.168595393904882e-17,state_1,0.5748668757827138
2022-06-02,0.02774279371151978,0.9722572062884801,3.497282389532755e-17,state_1,0.1268061421406491
2022-06-03,0.0008320514250719718,0.9991679485749155,1.2293977242375643e-14,state_1,0.006732294631504492
2022-06-06,0.00021491741861367494,0.9997850825810389,3.472969402119595e-13,state_1,0.0020299271026799582
2022-06-07,9.101220381751716e-05,0.9999089877407338,5.544850932920638e-11,state_1,0.0009378340202822622
2022-06-08,0.00011974400609763092,0.9998802559812647,1.2637475179362712e-11,state_1,0.0012010440269724046
2022-06-09,0.0006395772168996918,0.9993604227830951,5.4178702962083185e-15,state_1,0.0053432732467740265
2022-06-10,0.012224395363191858,0.9877756046368085,3.883840559119213e-19,state_1,0.06598954092205389
2022-06-13,0.6467194563431569,0.3532805436568438,6.289228023051826e-26,state_0,0.6494538053570598
2022-06-14,0.2529456737650132,0.7470543262349865,4.829586537964674e-16,state_1,0.565548219537061
2022-06-15,0.16548290535808494,0.8345170946419153,2.0118998727027978e-17,state_1,0.4486509642995611
2022-06-16,0.6234139986608266,0.3765860013391739,2.0466280923400493e-21,state_0,0.6623680451080824
2022-06-17,0.9999695227041676,3.047729583265677e-05,1.4127787491636742e-27,state_0,0.0003473958622522758
2022-06-21,0.8960615561067131,0.1039384438932866,2.494449291547339e-19,state_0,0.33365143098709266
2022-06-22,0.31790844251683154,0.682091557483145,2.373572424271886e-14,state_1,0.6252828369118035
2022-06-23,0.05887468250759119,0.941125317492408,1.0579735832275822e-15,state_1,0.2238598789373633
2022-06-24,0.9998816715866634,0.00011832841333578316,3.904883329859877e-34,state_0,0.0011882524439365185
2022-06-27,0.3205616986423301,0.6794383013576621,7.976550380009683e-15,state_1,0.6272921254286268
2022-06-28,0.05184453459143526,0.9481554654085651,7.543004951356129e-17,state_1,0.2039109587962028
2022-06-29,0.0016604505863367306,0.9983395494136524,1.066102837249764e-14,state_1,0.012287061345731787
