discrete_state_0_prob,discrete_state_1_prob,discrete_state_2_prob
0.13734995726535526,0.8373953832021024,0.02525465953254241
0.057876479238347454,0.8159861472197038,0.1261373735419489
0.07463492007677765,0.8605306780685983,0.06483440185462418
0.0262398644875767,0.8099072901707983,0.163852845341625
0.05293350638423693,0.8652183336308166,0.08184815998494653
0.08517030760207948,0.8713453393582817,0.0434843530396389
0.12279212594017982,0.8501617907409296,0.027046083318890704
0.16581104912238634,0.81379492801557,0.020394022862043698
0.1758160372531538,0.8053795427190954,0.0188044200277509
0.18523401431127123,0.7965357626213493,0.01823022306737957
0.07863907458632961,0.8060784416928661,0.11528248372080419
0.11902972315059401,0.822898186861459,0.058072089987947016
0.13328278640609034,0.8323580775021259,0.03435913609178385
0.17849249132399425,0.7981676038548777,0.0233399048211279
0.2282229460659885,0.7527192225412791,0.019057831392732337
0.28145077332093893,0.701005020550955,0.017544206128106032
0.3365656494347367,0.6462986151994138,0.017135735365849475
0.3354132148118993,0.6457837047808527,0.018803080407247985
0.14723078405778037,0.7178717355601115,0.13489748038210805
0.20470886986254477,0.7294153552563435,0.0658757748811117
0.2624068017000421,0.7016552419969204,0.03593795630303746
0.2694632378779958,0.7046029325993075,0.02593382952269674
0.27464714178512434,0.7034864112901034,0.021866446924772277
0.2788968468988766,0.7008577929860903,0.020245360115033167
0.28261843443452384,0.6977629981864027,0.019618567379073353
0.10317938662165055,0.7913851500994773,0.10543546327887211
0.1204667775697913,0.8241901076461524,0.05534311478405631
0.165426563666853,0.8026781328387973,0.031895303494349846
0.17649942672347063,0.7999368379231347,0.023563735353394653
0.08818560303867251,0.8300339002646808,0.08178049669664672
0.10385521173916264,0.8515513246536609,0.04459346360717638
0.1174284595721387,0.8540916063195165,0.028479934108344655
0.1597309833403178,0.8193110890505194,0.02095792760916277
0.2071484389677349,0.7747753590069134,0.018076202025351536
0.10405430053965323,0.8206307876283354,0.0753149118320113
0.11947761845361417,0.8387176088894222,0.041804772656963585
0.1631674740911768,0.8104875944855205,0.026344931423302635
0.21154569701476864,0.7682545508474946,0.020199752137736844
0.10616680204070397,0.8147948660336147,0.07903833192568127
0.04179185746038664,0.7233595279372128,0.2348486146024005
0.07625180433013952,0.8061751169218182,0.11757307874804217
0.02929801124931962,0.670037039337626,0.30066494941305427
0.048080604868689966,0.7944767968164878,0.15744259831482232
0.08184500695855344,0.8399234385154889,0.07823155452595766
0.028110581460195478,0.7846835089066567,0.1872059096331479
0.04442378463114556,0.860733264387653,0.0948429509812015
0.016448424567005095,0.774704794207325,0.20884678122566996
0.040262536981217914,0.8548841763227252,0.10485328669605701
0.06987384944337666,0.8762861299531001,0.05384002060352315
0.036375726121152425,0.8444063219724462,0.11921795190640141
0.06526510601774332,0.8742841626880247,0.06045073129423214
0.03414571455503153,0.837419647060797,0.1284346383841715
0.049754505591189234,0.8843771187604483,0.06586837564836251
0.08060189767548467,0.8828298708254944,0.03656823149902101
